"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0150063","visual system development","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"ACVRL1/EFEMP1/MFAP5/ANGPTL7",4
"GO:1902905","positive regulation of supramolecular fiber organization","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"EPHA1/USP8/SFRP1/CCL24",4
"GO:0042127","regulation of cell population proliferation","35/146","308/1372",0.113636363636364,1.0678704856787,0.46658999435577,0.353879540033806,0.999999950389579,0.999999950389579,"CCN3/ACVRL1/THBS4/NPPC/MMP12/IL10RB/TGFBR2/CGA/PRL/IL7R/CDH3/CCL14/CLEC7A/MEGF10/OGN/FGF23/TGFBR3/SFRP1/TAFA5/BMP4/GHRL/REG3A/CCL24/TGFA/FGF21/SFTPD/CLC/TNFRSF9/TNFRSF21/TNFRSF4/CCN1/GPNMB/REG1A/TNFRSF11A/REG1B",35
"GO:0015711","organic anion transport","5/146","37/1372",0.135135135135135,1.26990003702332,0.574133771459424,0.357510877932604,0.999999950389579,0.999999950389579,"FABP1/RBP2/RBP5/FABP2/TNFRSF11A",5
"GO:0044703","multi-organism reproductive process","5/146","37/1372",0.135135135135135,1.26990003702332,0.574133771459424,0.357510877932604,0.999999950389579,0.999999950389579,"PSG1/PRL/SCGB1A1/GHRL/ANGPT2",5
"GO:0009620","response to fungus","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"CLEC7A/CLEC4D/CLEC4A",3
"GO:0030574","collagen catabolic process","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"MMP12/CTSB/MMP13",3
"GO:0035150","regulation of tube size","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"NPPC/NPPB/ADM",3
"GO:0035296","regulation of tube diameter","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"NPPC/NPPB/ADM",3
"GO:0043010","camera-type eye development","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"ACVRL1/EFEMP1/ANGPTL7",3
"GO:0050832","defense response to fungus","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"CLEC7A/CLEC4D/CLEC4A",3
"GO:0097746","blood vessel diameter maintenance","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"NPPC/NPPB/ADM",3
"GO:1903036","positive regulation of response to wounding","3/146","20/1372",0.15,1.40958904109589,0.636538828381697,0.359774843994698,0.999999950389579,0.999999950389579,"CLEC7A/REG3A/DSC2",3
"GO:0007167","enzyme-linked receptor protein signaling pathway","24/146","208/1372",0.115384615384615,1.08429926238145,0.455332733056722,0.362009091544997,0.999999950389579,0.999999950389579,"CCN3/ACVRL1/EFEMP1/NPPC/NPPB/EPHA1/TGFBR2/GH1/GFRA3/CDH3/MICOS10-NBL1/ROR1/IGFBP1/NBL1/FGF23/IGFBP4/TGFBR3/FLRT2/BMP4/GHRL/TGFA/FGF21/CCN1/ANGPT2",24
