"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000116701",-1.1067044286713,-9.0183001524116,5.33916775835369e-15,9.99793660356529e-14,"NCF2","neutrophil cytosolic factor 2"
"ENSG00000181789",-1.00370890408091,-9.00430059970472,5.75239501116064e-15,1.07397043825812e-13,"COPG1","coat protein complex I subunit gamma 1"
"ENSG00000165115",-1.44832069961627,-9.00198642776463,5.82370961663786e-15,1.08620833423984e-13,"KIF27","kinesin family member 27"
"ENSG00000265531",-2.04734584201002,-8.99860890531445,5.92937782839101e-15,1.10373141829279e-13,"FCGR1CP","Fc gamma receptor Ic, pseudogene"
"ENSG00000143570",-1.36935586104333,-8.9908069413926,6.18083237318432e-15,1.14826943043438e-13,"SLC39A1","solute carrier family 39 member 1"
"ENSG00000076984",1.19472636780142,8.98046449173666,6.53062514798905e-15,1.21205829101298e-13,"MAP2K7","mitogen-activated protein kinase kinase 7"
"ENSG00000206344",-1.06554358256395,-8.97907823228526,6.57898579684208e-15,1.21863259037277e-13,"HCG27","HLA complex group 27"
"ENSG00000182022",-1.23828838080166,-8.97824892558316,6.60808725128002e-15,1.22162068341132e-13,"CHST15","carbohydrate sulfotransferase 15"
"ENSG00000066455",-1.42644762837317,-8.97590992897744,6.69085890596144e-15,1.23449951097455e-13,"GOLGA5","golgin A5"
"ENSG00000144048",-1.20677008307544,-8.97293921215234,6.7974772425321e-15,1.25171922086823e-13,"DUSP11","dual specificity phosphatase 11"
"ENSG00000095932",1.83169101878598,8.96820930926657,6.9707381010997e-15,1.28237074559098e-13,"SMIM24","small integral membrane protein 24"
"ENSG00000107736",-1.07116749718303,-8.96124758167774,7.23379239793672e-15,1.32816940733267e-13,"CDH23","cadherin related 23"
"ENSG00000129007",-1.68789966600435,-8.95703726641699,7.39766049045431e-15,1.35429667948667e-13,"CALML4","calmodulin like 4"
"ENSG00000226891",-1.30162298022284,-8.95705366900509,7.39701496555042e-15,1.35429667948667e-13,"LINC01359","long intergenic non-protein coding RNA 1359"
"ENSG00000286071",-1.24338622766886,-8.95043292881116,7.66219128476171e-15,1.40000348615268e-13,"LOC105373170","uncharacterized LOC105373170"
"ENSG00000105366",1.92363990626612,8.94991663485351,7.68326404266978e-15,1.40249348871912e-13,"SIGLEC8","sialic acid binding Ig like lectin 8"
"ENSG00000287713",-1.74843584924866,-8.94714019518806,7.79758022418457e-15,1.42198273246069e-13,NA,NA
"ENSG00000152422",-1.18825093724123,-8.9289444922731,8.58989413820667e-15,1.55443252426069e-13,"XRCC4","X-ray repair cross complementing 4"
"ENSG00000231799",-1.52364883731307,-8.92790188108735,8.63765017173994e-15,1.56157441396581e-13,NA,NA
"ENSG00000081320",-1.0244828901985,-8.92727026139911,8.66670967148268e-15,1.56532576022426e-13,"STK17B","serine/threonine kinase 17b"
"ENSG00000186496",-1.41779477536327,-8.92454095296299,8.79340389777062e-15,1.58668718990616e-13,"ZNF396","zinc finger protein 396"
"ENSG00000237927",-1.76859147173531,-8.92056621126683,8.9812199842416e-15,1.61593335303862e-13,NA,NA
"ENSG00000186187",1.31585727432996,8.92069424052525,8.97510842647052e-15,1.61593335303862e-13,"ZNRF1","zinc and ring finger 1"
"ENSG00000005961",1.64066777001989,8.92001698768222,9.00748461991564e-15,1.61911255028598e-13,"ITGA2B","integrin subunit alpha 2b"
"ENSG00000140563",-1.23874616729221,-8.91841091466471,9.08472935206906e-15,1.63144072005984e-13,"MCTP2","multiple C2 and transmembrane domain containing 2"
"ENSG00000115607",-1.35711200518402,-8.90782075540831,9.61086226295523e-15,1.72428022199572e-13,"IL18RAP","interleukin 18 receptor accessory protein"
"ENSG00000001167",-1.29058588869206,-8.90651378356635,9.67786482708021e-15,1.73393580333497e-13,"NFYA","nuclear transcription factor Y subunit alpha"
"ENSG00000117305",-1.00848154087183,-8.90495164641557,9.75855961788835e-15,1.74579056108054e-13,"HMGCL","3-hydroxy-3-methylglutaryl-CoA lyase"
"ENSG00000197054",-1.28344515137606,-8.89734547433874,1.0161153890155e-14,1.81608934518728e-13,"ZNF763","zinc finger protein 763"
"ENSG00000173281",-1.21261600787327,-8.89487055606332,1.02956879145953e-14,1.83664932703737e-13,"PPP1R3B","protein phosphatase 1 regulatory subunit 3B"
"ENSG00000270276",-2.08421062887666,-8.89362624817103,1.03639963965629e-14,1.84708575324931e-13,"H4C15","H4 clustered histone 15"
"ENSG00000137462",-1.2795254189234,-8.88960690865168,1.05877462623329e-14,1.88517924470536e-13,"TLR2","toll like receptor 2"
"ENSG00000249709",-1.12677357742301,-8.88687150926972,1.07427680931521e-14,1.91097512123513e-13,"ZNF564","zinc finger protein 564"
"ENSG00000163472",-1.05311147756498,-8.88223954096096,1.10104488349296e-14,1.95305871141624e-13,"TMEM79","transmembrane protein 79"
"ENSG00000197013",-1.40981625265069,-8.87421584304523,1.14899615763078e-14,2.03428473848201e-13,"ZNF429","zinc finger protein 429"
"ENSG00000279811",-1.21670490226952,-8.87286752912312,1.157255782832e-14,2.04698445417739e-13,NA,NA
"ENSG00000259943",-1.29924870655887,-8.86940054426625,1.17876686936921e-14,2.0830778879153e-13,NA,NA
"ENSG00000104412",-1.18472474497702,-8.86469765740287,1.20858441739429e-14,2.13376881488974e-13,"EMC2","ER membrane protein complex subunit 2"
"ENSG00000155957",-1.01675608526597,-8.86294188170453,1.21990818586183e-14,2.15174441996865e-13,"TMBIM4","transmembrane BAX inhibitor motif containing 4"
"ENSG00000251215",-1.28854715768754,-8.86258847013453,1.22220024383459e-14,2.15377064484153e-13,NA,NA
"ENSG00000196778",-1.35524089730643,-8.86114747255489,1.23159037357631e-14,2.16828966891874e-13,"OR52K1","olfactory receptor family 52 subfamily K member 1"
"ENSG00000141219",-1.33740442647223,-8.85814527685064,1.25138547594834e-14,2.20108306217692e-13,"MTNAP1","mitochondrial nucleoid associated protein 1"
"ENSG00000213073",-1.02079745338203,-8.85572226951351,1.26759264581161e-14,2.22751028561559e-13,NA,NA
"ENSG00000112110",-1.19750642310594,-8.85010470540364,1.30597697810109e-14,2.28799520237118e-13,"MRPL18","mitochondrial ribosomal protein L18"
"ENSG00000108590",-1.08464848829094,-8.85020578341165,1.30527619114472e-14,2.28799520237118e-13,"MED31","mediator complex subunit 31"
"ENSG00000243179",-1.56894168468564,-8.84704193109013,1.32739033018501e-14,2.31745866914043e-13,NA,NA
"ENSG00000163481",-1.21348441437857,-8.84704808241867,1.3273469744937e-14,2.31745866914043e-13,"RNF25","ring finger protein 25"
"ENSG00000161835",1.88535617100363,8.84377300795163,1.35063109675785e-14,2.35149617381925e-13,"TAMALIN","trafficking regulator and scaffold protein tamalin"
"ENSG00000283064",-1.46427880938775,-8.84044556277783,1.37470440993686e-14,2.3875772865795e-13,NA,NA
"ENSG00000162819",-1.27028836143406,-8.84059767349864,1.37359465424633e-14,2.3875772865795e-13,"BROX","BRO1 domain and CAAX motif containing"
"ENSG00000130066",-1.09248916578989,-8.82846760096993,1.4649566662036e-14,2.5364755218698e-13,"SAT1","spermidine/spermine N1-acetyltransferase 1"
"ENSG00000278970",-1.05074192773464,-8.82622461384844,1.48250222026294e-14,2.56449741279278e-13,"ZFP62","ZFP62 zinc finger protein"
"ENSG00000121807",-1.33714571431096,-8.82458816541005,1.49543515713277e-14,2.58212717599148e-13,"CCR2","C-C motif chemokine receptor 2"
"ENSG00000204209",-1.04999198054418,-8.82032435381094,1.52966280230368e-14,2.63880841298505e-13,"DAXX","death domain associated protein"
"ENSG00000251441",-1.46412159534232,-8.81373239424248,1.58412220493418e-14,2.72526886726484e-13,"RTEL1P1","regulator of telomere elongation helicase 1 pseudogene 1"
"ENSG00000254288",-1.49065026627404,-8.81187487260611,1.59981406037219e-14,2.74975340048278e-13,"LOC105375903","uncharacterized LOC105375903"
"ENSG00000140988",1.11686342012046,8.81123133602141,1.60528653600619e-14,2.75664428124746e-13,"RPS2","ribosomal protein S2"
"ENSG00000158517",-1.00189903969503,-8.80845225770166,1.62913414130495e-14,2.79504817430808e-13,"NCF1","neutrophil cytosolic factor 1"
"ENSG00000154957",-1.10665253647742,-8.80586953327745,1.65161316505395e-14,2.83103628783316e-13,"ZNF18","zinc finger protein 18"
"ENSG00000180423",-1.28453731206833,-8.80540965340944,1.65564807266512e-14,2.83537258116959e-13,"HARBI1","harbinger transposase derived 1"
"ENSG00000287680",-1.29508853263401,-8.79678087541735,1.73320301305205e-14,2.96280202902672e-13,NA,NA
"ENSG00000112851",-1.00326353828135,-8.79251613122757,1.7728604410173e-14,3.02510371267064e-13,"ERBIN","erbb2 interacting protein"
"ENSG00000182473",-1.0391440101555,-8.78021284857616,1.89240615319119e-14,3.22325019112257e-13,"EXOC7","exocyst complex component 7"
"ENSG00000239775",-1.55369108486327,-8.77313055178921,1.96482970252074e-14,3.34056515668643e-13,NA,NA
"ENSG00000162736",-1.09817744432181,-8.76392416669539,2.06311729167465e-14,3.50135167032135e-13,"NCSTN","nicastrin"
"ENSG00000243155",-1.5510477203016,-8.75867828738846,2.1212975914723e-14,3.59038670513523e-13,NA,NA
"ENSG00000113638",-1.14753918606467,-8.7587845111407,2.12010343821386e-14,3.59038670513523e-13,"TTC33","tetratricopeptide repeat domain 33"
"ENSG00000179869",1.64724417344613,8.74340225588945,2.30019575181004e-14,3.87877227941766e-13,"ABCA13","ATP binding cassette subfamily A member 13"
"ENSG00000224950",-1.3751560308055,-8.73295048398852,2.43118013432763e-14,4.08186910610195e-13,NA,NA
"ENSG00000145332",-1.19259163443394,-8.72700002469723,2.50904535364798e-14,4.20428309006581e-13,"KLHL8","kelch like family member 8"
"ENSG00000143226",-1.40501951718169,-8.72254790795503,2.56892421423623e-14,4.29019453437785e-13,"FCGR2A","Fc gamma receptor IIa"
"ENSG00000177613",-1.14860456937541,-8.72181614993193,2.57890133451758e-14,4.30304192556618e-13,"CSTF2T","cleavage stimulation factor subunit 2 tau variant"
"ENSG00000246430",-1.55428361656771,-8.7210066562079,2.58998331485535e-14,4.31770846772081e-13,"LINC00968","long intergenic non-protein coding RNA 968"
"ENSG00000283743",-2.1884171940044,-8.71990350396528,2.60516189936346e-14,4.33917240143314e-13,NA,NA
"ENSG00000140463",-1.25471470185022,-8.71692513825053,2.64658612755263e-14,4.39650700801026e-13,"BBS4","Bardet-Biedl syndrome 4"
"ENSG00000262587",-1.35365430728599,-8.71274963876078,2.70576759694445e-14,4.48690580908798e-13,NA,NA
"ENSG00000179941",-1.66200894647554,-8.71239240034656,2.71089172367828e-14,4.49144927798166e-13,"BBS10","Bardet-Biedl syndrome 10"
"ENSG00000106617",-1.00703666382867,-8.70522315730799,2.81579355838862e-14,4.65297535551972e-13,"PRKAG2","protein kinase AMP-activated non-catalytic subunit gamma 2"
"ENSG00000287644",-1.58808838004931,-8.70421133051927,2.83092088241578e-14,4.67387270665631e-13,NA,NA
"ENSG00000161888",1.42168002215703,8.69866395968522,2.91530699186357e-14,4.79638018451755e-13,"SPC24","SPC24 component of NDC80 kinetochore complex"
"ENSG00000237135",-1.32813439337035,-8.6935920048093,2.99465185194567e-14,4.92262230252641e-13,"DDX10P1","DEAD-box helicase 10 pseudogene 1"
"ENSG00000133800",-1.4542855208917,-8.69258267529045,3.01069642472753e-14,4.9403744990433e-13,"LYVE1","lymphatic vessel endothelial hyaluronan receptor 1"
"ENSG00000167461",-1.27290102061298,-8.69225543385702,3.01591670182265e-14,4.94463349250958e-13,"RAB8A","RAB8A, member RAS oncogene family"
"ENSG00000188021",-1.11952932858302,-8.6899571708699,3.05283435217876e-14,5.00080813272552e-13,"UBQLN2","ubiquilin 2"
"ENSG00000237513",-1.42320894451606,-8.68911001177842,3.06655576158378e-14,5.01892071561383e-13,NA,NA
"ENSG00000079385",-1.36189819941269,-8.68277180344259,3.17118359034687e-14,5.17218670778825e-13,"CEACAM1","CEA cell adhesion molecule 1"
"ENSG00000165806",-1.10627975361024,-8.68160854380309,3.19076871363825e-14,5.19962811656724e-13,"CASP7","caspase 7"
"ENSG00000198019",-1.39624767808805,-8.6809891985461,3.20124537155826e-14,5.20769087300643e-13,NA,NA
"ENSG00000267007",1.81748263589152,8.67952069857608,3.22622321592653e-14,5.23927525358828e-13,NA,NA
"ENSG00000161040",-2.22766867303144,-8.67047390758087,3.38443999349123e-14,5.4867539240437e-13,"FBXL13","F-box and leucine rich repeat protein 13"
"ENSG00000125510",-1.9886471441035,-8.66768662999521,3.43472587214255e-14,5.56348804638188e-13,"OPRL1","opioid related nociceptin receptor 1"
"ENSG00000122966",1.13637912040934,8.66544960639662,3.47562227350264e-14,5.6248945350724e-13,"CIT","citron rho-interacting serine/threonine kinase"
"ENSG00000101220",1.06787767404014,8.66232130867716,3.53362721524688e-14,5.71386004127216e-13,"ADISSP","adipose secreted signaling protein"
"ENSG00000229314",1.51378541565483,8.65554306451335,3.66263861372051e-14,5.912321011591e-13,"ORM1","orosomucoid 1"
"ENSG00000272636",1.5770980061049,8.65380676741517,3.69643384360421e-14,5.96176547481302e-13,"DOC2B","double C2 domain beta"
"ENSG00000100101",-2.22228232115755,-8.64887029612356,3.79422343962164e-14,6.10380710124616e-13,NA,NA
"ENSG00000055118",1.64382597201705,8.64481963934638,3.87638681608757e-14,6.22535164888812e-13,"KCNH2","potassium voltage-gated channel subfamily H member 2"
"ENSG00000155093",-1.26641271246131,-8.64495826448413,3.87354588020285e-14,6.22535164888812e-13,"PTPRN2","protein tyrosine phosphatase receptor type N2"
"ENSG00000197044",-1.40617451444057,-8.64346716051669,3.9042131745355e-14,6.25794598986941e-13,"ZNF441","zinc finger protein 441"
"ENSG00000284930",-1.34609729202573,-8.64334924961664,3.9066485211203e-14,6.25794598986941e-13,NA,NA
"ENSG00000132010",-1.3584412031835,-8.64002436905024,3.97594738779744e-14,6.3581406529141e-13,"ZNF20","zinc finger protein 20"
"ENSG00000105352",-1.28149053812954,-8.63864663584467,4.00502033449252e-14,6.39920042927652e-13,"CEACAM4","CEA cell adhesion molecule 4"
"ENSG00000182378",1.04693321497991,8.63707788060577,4.03838211071831e-14,6.44703747472132e-13,"PLCXD1","phosphatidylinositol specific phospholipase C X domain containing 1"
"ENSG00000204713",-1.1297513898762,-8.63299793195478,4.12644959607698e-14,6.5709262460607e-13,"TRIM27","tripartite motif containing 27"
"ENSG00000065621",-1.07538500099986,-8.63314579300793,4.12322479560033e-14,6.5709262460607e-13,"GSTO2","glutathione S-transferase omega 2"
"ENSG00000171700",-1.13027079370586,-8.628793041474,4.2192158062584e-14,6.70730695006715e-13,"RGS19","regulator of G protein signaling 19"
"ENSG00000105053",-1.06932787455308,-8.6255207025744,4.29284317996096e-14,6.8185986360965e-13,"VRK3","VRK serine/threonine kinase 3"
"ENSG00000259529",-1.60237741679097,-8.62455817490762,4.31474252530505e-14,6.84760907259448e-13,NA,NA
"ENSG00000144118",-1.49085402265437,-8.62029337948875,4.41312116918051e-14,6.99195766064108e-13,"RALB","RAS like proto-oncogene B"
"ENSG00000126262",-1.22039302814565,-8.61968603313681,4.42731173977237e-14,7.00854609696067e-13,"FFAR2","free fatty acid receptor 2"
"ENSG00000260417",1.13965407272548,8.61870013681525,4.4504439035116e-14,7.03924955955931e-13,NA,NA
"ENSG00000135766",-1.00553313230475,-8.61832424549797,4.4592951321548e-14,7.0473323573433e-13,"EGLN1","egl-9 family hypoxia inducible factor 1"
"ENSG00000249173",-1.91136168745234,-8.6180222257997,4.46641958349715e-14,7.05267494668226e-13,"LINC01093","long intergenic non-protein coding RNA 1093"
"ENSG00000205837",-1.5897037430024,-8.60680820365719,4.73913091289748e-14,7.44381889978127e-13,"LINC00487","long intergenic non-protein coding RNA 487"
"ENSG00000120051",-1.46024775027377,-8.60567636718658,4.76756063949678e-14,7.47804390731393e-13,"CFAP58","cilia and flagella associated protein 58"
"ENSG00000113532",-1.32041233661574,-8.60506464742408,4.78299659400891e-14,7.49601412961231e-13,"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"ENSG00000169714",-1.00508309852662,-8.60206837453919,4.85932558052006e-14,7.60930800381022e-13,"CNBP","CCHC-type zinc finger nucleic acid binding protein"
"ENSG00000144306",-1.1539150125369,-8.59756064906565,4.97644947214101e-14,7.77978051088734e-13,"SCRN3","secernin 3"
"ENSG00000279071",1.68534108261423,8.59597697082617,5.01826193033633e-14,7.83864164541259e-13,NA,NA
"ENSG00000115828",-1.55485557048275,-8.56824259441497,5.8099030410025e-14,9.00057183276358e-13,"QPCT","glutaminyl-peptide cyclotransferase"
"ENSG00000283486",1.57745282338144,8.56397409046703,5.94232306413566e-14,9.1830583988669e-13,NA,NA
"ENSG00000232442",1.11445284120006,8.56001741654485,6.06775160958278e-14,9.36920531322298e-13,"MHENCR","melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489"
"ENSG00000197798",-1.2600743909344,-8.55961762876454,6.08057080126264e-14,9.3813098078776e-13,"SIRAL1","SIR2 antiphage like 1"
"ENSG00000162430",1.08457875366974,8.55853700859778,6.11535599720925e-14,9.42725665101701e-13,"SELENON","selenoprotein N"
"ENSG00000162928",-1.01962116114679,-8.55836947178316,6.120766725333e-14,9.42788254879992e-13,"PEX13","peroxisomal biogenesis factor 13"
"ENSG00000093134",-1.16371607254521,-8.5574933960739,6.14913798516622e-14,9.46384488272559e-13,NA,NA
"ENSG00000145736",-1.3555171929427,-8.55444171095986,6.24899161792821e-14,9.60967380396177e-13,"GTF2H2","general transcription factor IIH subunit 2"
"ENSG00000104343",-1.37272530130793,-8.54832049710434,6.45417597274732e-14,9.90902746329372e-13,"UBE2W","ubiquitin conjugating enzyme E2 W"
"ENSG00000175130",1.03289226419679,8.54535799276331,6.55587503934018e-14,1.00406157716334e-12,"MARCKSL1","MARCKS like 1"
"ENSG00000177311",-1.0333778488836,-8.54399610366738,6.60316081006961e-14,1.01048207424932e-12,"ZBTB38","zinc finger and BTB domain containing 38"
"ENSG00000274922",-1.0717569739537,-8.54186314021663,6.67790216446457e-14,1.02109026764759e-12,NA,NA
"ENSG00000175352",1.67137914821288,8.53235696441368,7.02138458761962e-14,1.07038396131271e-12,"NRIP3","nuclear receptor interacting protein 3"
"ENSG00000246560",-1.55670972386946,-8.53231309633688,7.02300974722638e-14,1.07038396131271e-12,NA,NA
"ENSG00000085514",-1.127574709318,-8.52984345632093,7.11510792150159e-14,1.08266884511508e-12,"PILRA","paired immunoglobin like type 2 receptor alpha"
"ENSG00000149313",-1.02343749656995,-8.52566363086335,7.27373053856449e-14,1.10591231545987e-12,"AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
"ENSG00000162714",-1.32413230084151,-8.52396219116853,7.33930330847855e-14,1.11498222358967e-12,"ZNF496","zinc finger protein 496"
"ENSG00000124659",-1.05372626272787,-8.52350376828387,7.35707116324309e-14,1.11678087488456e-12,"TBCC","tubulin folding cofactor C"
"ENSG00000085365",-1.1723736765348,-8.51964940914297,7.50816479954101e-14,1.13879878014294e-12,"SCAMP1","secretory carrier membrane protein 1"
"ENSG00000145685",-1.23586496948547,-8.51583368871908,7.66078645876747e-14,1.16007954429471e-12,"LHFPL2","LHFPL tetraspan subfamily member 2"
"ENSG00000253981",-1.42097106696414,-8.50110939422279,8.27924561103925e-14,1.2497149745253e-12,NA,NA
"ENSG00000167333",-1.08907714964982,-8.49873041122408,8.38373138301284e-14,1.26447343309204e-12,"TRIM68","tripartite motif containing 68"
