"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant","Assay","UniProt","Panel","ENTREZID"
"OID20210",0.101696019335856,4.47764020887728,1.46374077848883,0.144079603549158,0.231857830486201,-6.14685095250369,"Up",FALSE,"MARCO","Q9UEW3","CARDIOMETABOLIC","8685"
"OID20851",-0.0862685245901636,0.592000522193212,-1.45585803565163,0.146246292401802,0.234835113954798,-6.15826323158379,"Down",FALSE,"VSTM1","Q6UX27","NEUROLOGY","284415"
"OID20903",0.23165691046658,3.59444412532637,1.45581486808582,0.146258398474297,0.234835113954798,-6.15832559625082,"Up",FALSE,"DARS","P14868","NEUROLOGY","1615"
"OID20169",0.222498108448928,3.44713133159269,1.45466674436357,0.146575981664909,0.23508089539748,-6.15998264028731,"Up",FALSE,"SDC1","P18827","CARDIOMETABOLIC","6382"
"OID20755",0.116424821353509,5.36283864229765,1.45000060624303,0.147871485098955,0.236892771531847,-6.16670367798421,"Up",FALSE,"ADGRE2","Q9UHX3","INFLAMMATION","30817"
"OID20204",0.125103337536779,4.79592793733681,1.44152531285961,0.150248474998898,0.240431210272593,-6.17885701758665,"Up",FALSE,"SOST","Q9BQB4","CARDIOMETABOLIC","50964"
"OID20765",-0.125034459857083,5.40354229765013,-1.44018122276548,0.150628023112756,0.240768954170166,-6.18077791772935,"Down",FALSE,"CCL22","O00626","INFLAMMATION","6367"
"OID21437",0.215770168137872,3.87651331592689,1.43661155276005,0.151640152534537,0.24190145880954,-6.18587095680736,"Up",FALSE,"METAP2","P50579","ONCOLOGY","10988"
"OID21121",-0.174203837746952,3.74414934725849,-1.43648859690305,0.151675092437612,0.24190145880954,-6.18604615976214,"Down",FALSE,"MYOC","Q99972","NEUROLOGY","4653"
"OID21383",-0.271215493905,5.26610104438642,-1.43476945371071,0.152164259777129,0.242411067136586,-6.18849425720358,"Down",FALSE,"ALPP","P05187","ONCOLOGY","250"
"OID20640",0.265942715426647,4.20187180156658,1.42126624183327,0.156048498452815,0.248322165132598,-6.20762226156542,"Up",FALSE,"LAT","O43561","INFLAMMATION","27040"
"OID20577",0.228780651534256,2.56560234986945,1.42021794878569,0.156353173536365,0.248530239136225,-6.20909973718135,"Up",FALSE,"IRAK4","Q9NWZ3","INFLAMMATION","51135"
"OID20050",-0.261644775115593,0.927661096605744,-1.41283203857729,0.158512660637664,0.251410949294435,-6.21947894270207,"Down",FALSE,"TNNI3","P19429","CARDIOMETABOLIC","7137"
"OID20191",-0.139002820512821,2.37046866840731,-1.4127630181297,0.158532947156202,0.251410949294435,-6.21957568256162,"Down",FALSE,"NPTXR","O95502","CARDIOMETABOLIC","23467"
"OID21377",0.0937543547709113,2.47340052219321,1.41221534062528,0.158693265404885,0.251410949294435,-6.220343146069,"Up",FALSE,"GALNT7","Q86SF2","ONCOLOGY","51809"
"OID20485",0.154105027322403,1.98755404699739,1.40975668183574,0.159418486809025,0.252023815640928,-6.22378485962992,"Up",FALSE,"IRAK1","P51617","INFLAMMATION","3654"
"OID21367",0.184254556536358,1.95109295039164,1.40970805616425,0.159432840685374,0.252023815640928,-6.22385286759736,"Up",FALSE,"USO1","O60763","ONCOLOGY","8615"
"OID20179",-0.190137679697351,1.68050026109661,-1.4072363408531,0.16016376323979,0.252836051983916,-6.22730675553077,"Down",FALSE,"CBLIF","P27352","CARDIOMETABOLIC","2694"
"OID20305",0.207768070617905,2.88197806788512,1.40677478306068,0.160300534007997,0.252836051983916,-6.22795105544815,"Up",FALSE,"CASP3","P42574","CARDIOMETABOLIC","836"
"OID20428",-0.0724078730559053,0.107352480417755,-1.40208184813929,0.161695917435943,0.254755750844501,-6.23449017448622,"Down",FALSE,"IL33","O95760","INFLAMMATION","90865"
"OID20122",0.235586473308112,2.34219007832898,1.39433602128679,0.164019905455663,0.258132648564033,-6.24523584109494,"Up",FALSE,"AK1","P00568","CARDIOMETABOLIC","203"
"OID20454",0.110572021857923,0.0584201044386423,1.39247290317978,0.164582580901881,0.258645475768441,-6.24781172754877,"Up",FALSE,"RGS8","P57771","INFLAMMATION","85397"
"OID21361",0.169075355191254,2.18902558746736,1.3920590821844,0.164707755737775,0.258645475768441,-6.24838340023915,"Up",FALSE,"IQGAP2","Q13576","ONCOLOGY","10788"
"OID21457",-0.157647377049179,5.48180835509138,-1.39034011263456,0.165228489496032,0.259161430443097,-6.25075626880823,"Down",FALSE,"GFRA1","P56159","ONCOLOGY","2674"
"OID20824",-0.138073232450609,-0.0239590078328982,-1.38941103030952,0.165510457199154,0.259161430443097,-6.25203756734628,"Down",FALSE,"LIF","P15018","NEUROLOGY","3976"
"OID20957",-0.120314564943253,2.24855352480418,-1.38918040591682,0.16558039607736,0.259161430443097,-6.25235550105518,"Down",FALSE,"TNR","Q92752","NEUROLOGY","7143"
"OID21295",-0.140511643547708,0.796968407310705,-1.38434876568237,0.167053195937055,0.261180543757168,-6.2590040455664,"Down",FALSE,"CDKN2D","P55273","ONCOLOGY","1032"
"OID20641",0.1850207271963,3.32690052219321,1.38069490908869,0.168173441975561,0.262644643260194,-6.26401668771743,"Up",FALSE,"GMPR","P36959","INFLAMMATION","2766"
"OID21292",0.193955985708279,2.53322375979112,1.37080974767101,0.171232531641569,0.266797179732676,-6.2775121655045,"Up",FALSE,"LAT2","Q9GZY6","ONCOLOGY","7462"
"OID20621",-0.104039314838167,3.4990501305483,-1.37043457564849,0.171348812645059,0.266797179732676,-6.27802257989904,"Down",FALSE,"TGFB1","P01137","INFLAMMATION","7040"
"OID20840",0.090504665825977,-0.301380939947781,1.37029665248936,0.171392449961229,0.266797179732676,-6.27821003499384,"Up",FALSE,"EPHA10","Q5JZY3","NEUROLOGY","284656"
"OID21026",-0.131174934846573,2.26434595300261,-1.36877042609625,0.171868798239271,0.267247565488486,-6.28028435215541,"Down",FALSE,"VCAN","P13611","NEUROLOGY","1462"
"OID20918",0.229817751155945,3.7729590078329,1.36631199454331,0.172638186023126,0.268152138942442,-6.28362082982818,"Up",FALSE,"EBAG9","O00559","NEUROLOGY","9166"
"OID20090",-0.24817949138293,3.10035718015666,-1.35363880369354,0.176645437449762,0.274078534327589,-6.30072610022174,"Down",FALSE,"GP2","P55259","CARDIOMETABOLIC","2813"
"OID20926",-0.140648104245481,4.43358537859008,-1.3500324839601,0.177798373904196,0.275433344624501,-6.30556476998507,"Down",FALSE,"WWP2","O00308","NEUROLOGY","11060"
"OID21236",0.102788633879781,0.755888511749347,1.34970261506134,0.177904112728071,0.275433344624501,-6.30600672329583,"Up",FALSE,"MED18","Q9BUE0","ONCOLOGY","54797"
"OID20251",-0.226828999579653,3.73815953002611,-1.34864403580316,0.178243755607417,0.275545297293115,-6.30742426911032,"Down",FALSE,"GDF15","Q99988","CARDIOMETABOLIC","9518"
"OID20128",-0.0636646574190837,0.341126631853786,-1.34827365462575,0.178362071375879,0.275545297293115,-6.30792015128061,"Down",FALSE,"LEPR","P48357","CARDIOMETABOLIC","3953"
"OID21248",0.155205678856663,1.99694464751958,1.34277256492892,0.180136404030555,0.27798587619834,-6.31526676583626,"Up",FALSE,"LHB","P01229","ONCOLOGY","3972"
"OID20115",-0.124203177805801,0.928753002610966,-1.34208103864546,0.180360298164034,0.278031139240997,-6.31618820310139,"Down",FALSE,"MSTN","O14793","CARDIOMETABOLIC","2660"
"OID20386",0.164966094997897,1.63732114882507,1.33831346819462,0.181583763552338,0.27961551521152,-6.32120011371441,"Up",FALSE,"SOD1","P00441","CARDIOMETABOLIC","6647"
"OID21169",-0.0720698907103823,0.354990861618799,-1.33693243353206,0.182033469900425,0.280006273937253,-6.32303386872137,"Down",FALSE,"PSRC1","Q6PGN9","ONCOLOGY","84722"
"OID21078",-0.269142332912988,4.50349686684073,-1.33033798412288,0.184194067545219,0.283025077980773,-6.3317636621497,"Down",FALSE,"AHSP","Q9NZD4","NEUROLOGY","51327"
"OID20411",-0.0870786212694399,6.22542976501305,-1.32682425436054,0.18535208456766,0.284274931637098,-6.33639802384577,"Down",FALSE,"ICAM1","P05362","CARDIOMETABOLIC","3383"
"OID20492",0.0909054560739808,0.865786945169713,1.32666559192275,0.185405343796904,0.284274931637098,-6.33660671969715,"Up",FALSE,"AMN","Q9BXJ7","INFLAMMATION","81693"
"OID20945",-0.0935483522488429,0.896525065274151,-1.30954514976529,0.191130352167255,0.292504471741865,-6.35900963349985,"Down",FALSE,"LY96","Q9Y6Y9","NEUROLOGY","23643"
"OID20567",-0.152355926860024,2.16260678851175,-1.30939223263047,0.19118206900413,0.292504471741865,-6.35920843349315,"Down",FALSE,"NCF2","P19878","INFLAMMATION","4688"
"OID20870",0.127914968474148,1.20464516971279,1.29432426320354,0.196328912804341,0.300057771548025,-6.37868470808134,"Up",FALSE,"TARBP2","Q15633","NEUROLOGY","6895"
"OID20850",-0.293705241698191,2.5675953002611,-1.29295066509896,0.196803120032285,0.300207660818827,-6.38044905454878,"Down",FALSE,"PMVK","Q15126","NEUROLOGY","10654"
"OID20728",0.103488612862547,5.29721644908616,1.2901376666428,0.197776258327071,0.301303063059045,-6.38405675468498,"Up",FALSE,"SCG3","Q8WXD2","INFLAMMATION","29106"
"OID21023",-0.10398464901219,1.61688981723238,-1.28862243864953,0.198302859526867,0.301783584945573,-6.38599638865121,"Down",FALSE,"SERPINB6","P35237","NEUROLOGY","5269"
"OID21161",0.105678701134931,0.552114360313316,1.28725993985141,0.198776700211924,0.302182877237064,-6.38773883880639,"Up",FALSE,"SCP2","P22307","ONCOLOGY","6342"
"OID20358",0.0935290290037825,2.08918903394256,1.28141767319129,0.200817404233056,0.304960755206202,-6.39518982422855,"Up",FALSE,"CTSD","P07339","CARDIOMETABOLIC","1509"
"OID20085",0.129795460277427,1.49599268929504,1.27553986669599,0.20288698146311,0.307776535574081,-6.402651740167,"Up",FALSE,"LRMP","Q12912","CARDIOMETABOLIC","4033"
"OID20625",0.239150016813785,4.17463942558747,1.27099667953663,0.204496900514871,0.30988978879719,-6.40839622601658,"Up",FALSE,"EIF4G1","Q04637","INFLAMMATION","1981"
"OID21151",-0.168556078184111,3.8718135770235,-1.2686335000903,0.205337993147605,0.310834737508397,-6.41137623600743,"Down",FALSE,"F11R","Q9Y624","NEUROLOGY","50848"
"OID21224",0.198159390500209,2.62344804177546,1.26685956360012,0.205971021551284,0.311209431938042,-6.41360958688895,"Up",FALSE,"NDUFS6","O75380","ONCOLOGY","4726"
"OID20409",0.215425645229087,7.76481331592689,1.26671945586483,0.20602107950552,0.311209431938042,-6.41378584770342,"Up",FALSE,"CA1","P00915","CARDIOMETABOLIC","759"
"OID20203",-0.228913509878097,1.99693159268929,-1.26191355214442,0.207743516749128,0.313479921261355,-6.41982015098778,"Down",FALSE,"RNASE3","P12724","CARDIOMETABOLIC","6037"
"OID20225",-0.187713400588483,1.67477441253264,-1.2607534892168,0.208160850124082,0.313778327876912,-6.42127332043366,"Down",FALSE,"CA13","Q8N1Q1","CARDIOMETABOLIC","377677"
"OID20934",-0.149594123581335,2.29225613577024,-1.25966882196218,0.208551611569125,0.313910888064984,-6.42263084537128,"Down",FALSE,"DKK4","Q9UBT3","NEUROLOGY","27121"
"OID20740",0.201888890290036,3.68084621409922,1.25929021418218,0.208688134122978,0.313910888064984,-6.42310442246943,"Up",FALSE,"ANGPT1","Q15389","INFLAMMATION","284"
"OID20520",0.0792392770071455,0.861427415143603,1.25806384590559,0.209130635832133,0.314245718826623,-6.42463753046305,"Up",FALSE,"HLA-DRA","P01903","INFLAMMATION","3122"
"OID20742",0.211622383354349,4.39502819843342,1.25613424077127,0.209828680249695,0.314963428652115,-6.42704654107811,"Up",FALSE,"CRKL","P46109","INFLAMMATION","1399"
"OID21461",0.138851660361496,4.96855326370757,1.2535123777116,0.210779642545675,0.316058876388007,-6.43031404295585,"Up",FALSE,"SMOC1","Q9H4F8","ONCOLOGY","64093"
"OID20448",-0.0557734930643122,0.113154308093995,-1.2500453662667,0.212041336706251,0.317617473955171,-6.43462476229505,"Down",FALSE,"NCLN","Q969V3","INFLAMMATION","56926"
"OID20972",-0.122846057166876,6.30539399477807,-1.24757681807684,0.212943910585107,0.318635443168711,-6.43768631000104,"Down",FALSE,"BAG3","O95817","NEUROLOGY","9531"
"OID21470",0.118305603194619,1.16781331592689,1.23927293158412,0.215999043356211,0.322868862924713,-6.44794171628738,"Up",FALSE,"CDC37","Q16543","ONCOLOGY","11140"
"OID20491",-0.15927631778058,0.851607310704961,-1.23687076402415,0.216888677785271,0.323859896086889,-6.45089577796319,"Down",FALSE,"CSF3","P09919","INFLAMMATION","1440"
"OID20821",0.0809207440100883,0.0362446475195822,1.23624393862776,0.217121255193446,0.323868761661205,-6.45166568004344,"Up",FALSE,"LYPD1","Q8N2G4","NEUROLOGY","116372"
"OID21358",-0.0660203825136608,3.06130835509138,-1.23242998495513,0.218539497654296,0.325644360946808,-6.45634232227049,"Down",FALSE,"PODXL","O00592","ONCOLOGY","5420"
"OID20733",0.101081202185793,4.10636214099217,1.22596356882162,0.220960925211996,0.328909543883274,-6.464237665648,"Up",FALSE,"TNFSF13","O75888","INFLAMMATION","8741"
"OID20635",-0.163153316519545,5.31855065274151,-1.22133044154324,0.22270797147398,0.331026987472794,-6.46986907457556,"Down",FALSE,"CD79B","P40259","INFLAMMATION","974"
"OID21375",0.185944026902058,2.81316527415144,1.22096350414202,0.222846719348375,0.331026987472794,-6.47031419480245,"Up",FALSE,"SIRT2","Q8IXJ6","ONCOLOGY","22933"
"OID21105",-0.085826603614964,3.32560757180157,-1.22024180313886,0.223119122489556,0.331087462136631,-6.47118971502821,"Down",FALSE,"PLA2G7","Q13093","NEUROLOGY","7941"
"OID20304",-0.119105237494746,6.18462297650131,-1.21918067219594,0.223521595001937,0.331340621636688,-6.47247509440372,"Down",FALSE,"SIRPA","P78324","CARDIOMETABOLIC","140885"
"OID20597",-0.143241286254729,2.42684595300261,-1.21771007310026,0.224079637198744,0.331823628556483,-6.47425502461983,"Down",FALSE,"PLXNA4","Q9HCM2","INFLAMMATION","91584"
"OID20689",-0.207882240437159,3.79087075718016,-1.2010123430006,0.230484454569646,0.340923389442493,-6.49431651307906,"Down",FALSE,"ENPP7","Q6UWV6","INFLAMMATION","339221"
"OID20099",-0.0985963892391759,1.76206919060052,-1.20045148075665,0.230701831764094,0.340923389442493,-6.49498558916117,"Down",FALSE,"CLEC1A","Q8NC01","CARDIOMETABOLIC","51267"
"OID20455",-0.123664800336275,0.365225326370757,-1.19647611305647,0.232246785576328,0.342851917963401,-6.49971908077951,"Down",FALSE,"IL11","P20809","INFLAMMATION","3589"
"OID21232",0.0689459394703647,0.0915778067885118,1.19242654381605,0.233828141529269,0.344490477389061,-6.50452490098208,"Up",FALSE,"TP53","P04637","ONCOLOGY","7157"
"OID20532",0.0816890668348044,0.864233420365535,1.19239910491314,0.233838882482427,0.344490477389061,-6.50455740889692,"Up",FALSE,"HLA-E","P13747","INFLAMMATION","3133"
"OID21287",0.169013152585118,1.38646579634465,1.19157473240763,0.234161746660623,0.344610850646787,-6.50553372817917,"Up",FALSE,"AIFM1","O95831","ONCOLOGY","9131"
"OID21492",-0.0840292854140384,3.3845362924282,-1.19082489163841,0.234455037153632,0.344687498037592,-6.50642166842654,"Down",FALSE,"MANSC1","Q9H8J5","ONCOLOGY","54682"
"OID21468",0.104940226986129,1.44490704960836,1.18711703835527,0.235913088689278,0.346474618434715,-6.5108014448607,"Up",FALSE,"IDUA","P35475","ONCOLOGY","3425"
"OID20114",-0.11825572089113,4.26877127937337,-1.18388900418089,0.237187114992582,0.347988077335112,-6.51460382099754,"Down",FALSE,"BAG6","P46379","CARDIOMETABOLIC","7917"
"OID20465",-0.0639174443043286,-0.0103746736292428,-1.17965495007932,0.238865481928066,0.350091049923289,-6.51957570282526,"Down",FALSE,"NRTN","Q99748","INFLAMMATION","4902"
"OID21251",-0.0949455653635984,0.553962402088773,-1.17808600797196,0.239489673854557,0.350646254035002,-6.52141345765444,"Down",FALSE,"LYPD8","Q6UX82","ONCOLOGY","646627"
"OID20105",-0.137986565783942,1.46774334203655,-1.17659131598144,0.240085303951143,0.351158545901928,-6.52316205249015,"Down",FALSE,"ACE2","Q9BYF1","CARDIOMETABOLIC","59272"
"OID20154",-0.112602349726775,2.98051305483029,-1.17596234838987,0.240336258644892,0.351166169328784,-6.52389720376272,"Down",FALSE,"LGALS1","P09382","CARDIOMETABOLIC","3956"
"OID20151",0.122911080285834,1.61990522193211,1.17527008054276,0.240612684246893,0.35121095586191,-6.52470589061975,"Up",FALSE,"FADD","Q13158","CARDIOMETABOLIC","8772"
"OID21081",0.0637105296342995,0.25970861618799,1.17000966032999,0.242720349025206,0.353925896690837,-6.5308356574798,"Up",FALSE,"NRP2","O60462","NEUROLOGY","8828"
"OID20693",-0.121949743589741,4.94687571801567,-1.16570470358407,0.244455213188345,0.356092252442554,-6.53583148064724,"Down",FALSE,"CCL23","P55773","INFLAMMATION","6368"
"OID21436",0.185743539302226,5.58894151436031,1.16483029202277,0.244808620380757,0.356243908884014,-6.53684401448267,"Up",FALSE,"RILP","Q96NA2","ONCOLOGY","83547"
"OID20321",0.0790485287936112,4.44653577023499,1.1626968631774,0.245671651948146,0.357136104408851,-6.53931184713289,"Up",FALSE,"RNASET2","O00584","CARDIOMETABOLIC","8635"
"OID20284",-0.0886179277007136,3.92077702349869,-1.16042694116456,0.246593198499075,0.358111464080466,-6.54193190369706,"Down",FALSE,"LGALS3","P17931","CARDIOMETABOLIC","3958"
"OID20439",0.0672845187053381,0.492221409921671,1.15081817973216,0.250520835658555,0.363445963610229,-6.55296668218493,"Up",FALSE,"PREB","Q9HCU5","INFLAMMATION","10113"
"OID21420",-0.204606620428751,3.69737415143603,-1.14840746657546,0.25151310923767,0.364106950634534,-6.55572083224673,"Down",FALSE,"PVALB","P20472","ONCOLOGY","5816"
"OID21173",-0.0688771878940724,-1.21008459530026,-1.14799001425775,0.251685190496062,0.364106950634534,-6.5561971936562,"Down",FALSE,"GSAP","A4D1B5","ONCOLOGY","54103"
"OID20425",0.117040504413619,1.21051227154047,1.14785504511252,0.251740844805402,0.364106950634534,-6.55635117227607,"Up",FALSE,"RAB37","Q96AX2","INFLAMMATION","326624"
"OID20146",0.166833434216055,3.11148511749347,1.14645920938936,0.252316920777397,0.364571162579273,-6.55794254733064,"Up",FALSE,"PRKAR1A","P10644","CARDIOMETABOLIC","5573"
"OID20855",0.100915792349726,0.729280417754569,1.14463133762768,0.253072696608375,0.365042656829232,-6.56002357323049,"Up",FALSE,"ILKAP","Q9H0C8","NEUROLOGY","80895"
"OID21208",0.0469303530895332,-0.0802618798955614,1.1444331067137,0.253154144798998,0.365042656829232,-6.56024955588602,"Up",FALSE,"NTF4","P34130","ONCOLOGY","4909"
"OID20574",-0.171864564943253,4.84805195822454,-1.13844096815484,0.255644001165076,0.368261368613804,-6.56704679034108,"Down",FALSE,"OSM","P13725","INFLAMMATION","5008"
"OID20710",0.12726982765868,5.11417885117493,1.1323105599912,0.258208307135138,0.371580736048452,-6.57396469720436,"Up",FALSE,"GLOD4","Q9HC38","INFLAMMATION","51031"
"OID21129",-0.134134081546867,5.15302663185379,-1.1298731199859,0.259232828527643,0.372679790710263,-6.57670493645822,"Down",FALSE,"PILRA","Q9UKJ1","NEUROLOGY","29992"
"OID20872",0.13845773434216,1.17206135770235,1.12809393868112,0.259982448657451,0.373124541918727,-6.57870143903988,"Up",FALSE,"FHIT","P49789","NEUROLOGY","2272"
"OID20554",-0.186343320722994,2.07164751958225,-1.12789962128342,0.260064411302346,0.373124541918727,-6.57891930236435,"Down",FALSE,"ARHGEF12","Q9NZN5","INFLAMMATION","23365"
"OID20607",-0.0847471332492642,4.10124412532637,-1.12462448551172,0.261447997367067,0.374733388402748,-6.58258616078495,"Down",FALSE,"CD84","Q9UIB8","INFLAMMATION","8832"
"OID21203",-0.0495549474569143,-0.0318140992167102,-1.1198938314969,0.263456293224622,0.377233510038061,-6.58786324161124,"Down",FALSE,"RANGAP1","P46060","ONCOLOGY","5905"
"OID20290",-0.109044022698612,5.72115953002611,-1.11916849976053,0.263765597491998,0.377298337153218,-6.58867002468537,"Down",FALSE,"SELE","P16581","CARDIOMETABOLIC","6401"
"OID21215",-0.130084854981086,2.64119608355091,-1.11140175133179,0.267088728903814,0.381629658375129,-6.59728029372392,"Down",FALSE,"FCGR2B","P31994","ONCOLOGY","2213"
"OID20856",0.209437192097519,4.7445046997389,1.11028164162512,0.267570343293855,0.381629658375129,-6.5985171541982,"Up",FALSE,"BAX","Q07812","NEUROLOGY","581"
"OID20975",-0.157430084068936,4.2991634464752,-1.11022488260385,0.267594763955129,0.381629658375129,-6.59857979631289,"Down",FALSE,"HNMT","P50135","NEUROLOGY","3176"
"OID20068",0.0620059100462374,0.778449869451697,1.108944741282,0.268145509471586,0.382033831540276,-6.59999217001465,"Up",FALSE,"TIA1","P31483","CARDIOMETABOLIC","7072"
