"OlinkID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Assay","UniProt","MissingFreq","LOD","Panel","Panel_Version"
"OID21071",-0.0438780748213529,0.427898955613577,-1.61199852283426,0.107782638787062,0.180776280313042,-5.92255890468805,"ITGAM","P11215",0.9,0.7212,"NEUROLOGY",1
"OID21164",-0.0790181294661623,0.211998694516971,-1.61052091784019,0.108104672249077,0.181103841317621,-5.92491721226154,"VTCN1","Q7Z7D3",0.86,0.5327,"ONCOLOGY",1
"OID20656",-0.190996746532154,7.54698537859008,-1.59831388997218,0.110794961614693,0.185393442795546,-5.94431899837681,"HGF","P14210",0.04,1.2291,"INFLAMMATION",1
"OID21160",0.209770142917192,3.19101984334204,1.59365407822253,0.111835617483277,0.186915903372634,-5.95168662470481,"PARK7","Q99497",0.07,2.0272,"NEUROLOGY",1
"OID21077",0.18002515342581,1.53087232375979,1.58743835842217,0.113235779629881,0.189034963891472,-5.96148125311982,"STIP1","P31948",0.23,0.9111,"NEUROLOGY",1
"OID20620",0.201127053383776,5.08100234986945,1.58150482608889,0.114585276184094,0.191064597044422,-5.97079597267048,"DFFA","O00273",0.03,0.7748,"INFLAMMATION",1
"OID20296",0.153981647751156,2.37809425587467,1.57060915393218,0.117096395241868,0.195024182751315,-5.9878108159767,"GUSB","P08236",0.04,0.3843,"CARDIOMETABOLIC",1
"OID21143",-0.246786860025218,3.53368798955614,-1.56756002706033,0.11780683876955,0.195979013506039,-5.99255158337498,"DBI","P07108",0.22,2.7468,"NEUROLOGY",1
"OID20724",-0.214684825556956,6.80252663185379,-1.56133999052959,0.119266625642528,0.198176753538572,-6.00219426453104,"CD40","P25942",0.03,0.6914,"INFLAMMATION",1
"OID20318",0.104209991593108,7.11946527415144,1.56029507788464,0.119513010604684,0.198355507728331,-6.00381023922397,"GAS6","Q14393",0.03,0.2802,"CARDIOMETABOLIC",1
"OID20744",0.236478049600673,4.48356161879896,1.55941087113492,0.119722252379665,0.198472272216405,-6.0051772131719,"DNPH1","O43598",0.04,0.5078,"INFLAMMATION",1
"OID20766",-0.185670344682638,5.69904882506527,-1.55832430894993,0.119979482692091,0.198668228003473,-6.00685573382818,"PRELP","P51888",0.03,0.6764,"INFLAMMATION",1
"OID20053",0.162367553593947,1.24555822454308,1.5572963775698,0.120223232654967,0.19874284412465,-6.00844261827353,"VIM","P08670",0.86,1.9438,"CARDIOMETABOLIC",1
"OID21513",-0.174735052543085,3.49345195822454,-1.55696160006526,0.120302701307083,0.19874284412465,-6.00895921285929,"MSRA","Q9UJ68",0.03,0.3843,"ONCOLOGY",1
"OID20171",0.164096578394284,2.72595691906005,1.55590673687823,0.12055337212682,0.198926984721969,-6.01058625322391,"MCFD2","Q8NI22",0.06,1.452,"CARDIOMETABOLIC",1
"OID20072",0.0572436654056318,1.04858825065274,1.54700937101739,0.122683525322536,0.202208486373591,-6.02426599672816,"SUSD1","Q6UWL2",0.05,0.5462,"CARDIOMETABOLIC",1
"OID20632",-0.147347280369903,5.1944864229765,-1.54132022967221,0.124061845548951,0.204244674296602,-6.03297311096344,"KLRD1","Q13241",0.03,0.8423,"INFLAMMATION",1
"OID21022",0.269902227826819,3.10326083550914,1.53999092049155,0.12438551878579,0.204541894528072,-6.03500293398381,"NSFL1C","Q9UNZ2",0.04,0.7622,"NEUROLOGY",1
"OID21417",-0.232009789827656,3.32698511749347,-1.53776483651845,0.124929028062676,0.205199518507545,-6.03839823661311,"CA9","Q16790",0.03,0.4103,"ONCOLOGY",1
"OID20622",-0.167344775115592,4.66855639686684,-1.53662453751594,0.125208156707674,0.205421878226482,-6.04013558236542,"CXCL17","Q6UXB2",0.04,-0.1874,"INFLAMMATION",1
"OID20698",0.267288322824714,2.13813054830287,1.53284308353103,0.12613729548434,0.20670893950358,-6.04588784956089,"EGF","P01133",0.05,0.047,"INFLAMMATION",1
"OID20895",-0.211001298865068,2.98182793733681,-1.52516823172115,0.128039645413847,0.209586086250157,-6.05751962652423,"AKT1S1","Q96B36",0.77,3.6092,"NEUROLOGY",1
"OID21124",0.0987011223203036,3.08433472584856,1.51595357910171,0.13035287064543,0.213128434956887,-6.07140871660875,"PLAU","P00749",0.04,0.3142,"NEUROLOGY",1
"OID21333",-0.109697347625052,2.31914438642298,-1.51485600182827,0.130630814976455,0.213338782401548,-6.07305767402329,"LRRC25","Q8N386",0.04,0.9896,"ONCOLOGY",1
"OID20349",0.0965539554434635,3.60816971279373,1.51267587282481,0.131183601867728,0.213996994370986,-6.0763291550437,"F9","P00740",0.04,0.1931,"CARDIOMETABOLIC",1
"OID21175",0.16865862126944,1.56473603133159,1.50928968669671,0.132046458643164,0.215158938883788,-6.08140154779866,"HGS","O14964",0.23,0.9913,"ONCOLOGY",1
"OID20093",-0.0661154350567462,0.239533942558747,-1.50529001062886,0.133070442631886,0.216580481231168,-6.08737801720306,"DNAJB8","Q8NHS0",0.87,0.5276,"CARDIOMETABOLIC",1
"OID20674",-0.1939282765868,5.73503420365535,-1.50301957854879,0.133655268537291,0.217212900045583,-6.09076400621588,"CCL25","O15444",0.03,0.2434,"INFLAMMATION",1
"OID21485",0.406072429592267,4.86447232375979,1.50260174181336,0.133763017522822,0.217212900045583,-6.091386546659,"FOLR3","P41439",0.03,0.1484,"ONCOLOGY",1
"OID20055",0.0912491340899539,0.13582088772846,1.49968337026494,0.134517076028573,0.218189445680852,-6.09572971868953,"CRHR1","P34998",0.95,0.7865,"CARDIOMETABOLIC",1
"OID21487",0.0946714501891557,2.06227571801567,1.49162545099625,0.13661743340601,0.22134502532561,-6.10767886856445,"PODXL2","Q9NZ53",0.03,0.4508,"ONCOLOGY",1
"OID20908",0.246491517444303,2.23735117493473,1.47929739748121,0.139880059597024,0.226311168899269,-6.12583712228998,"PTPN1","P18031",0.12,0.3259,"NEUROLOGY",1
"OID20526",0.195684968474147,1.4735634464752,1.47885083373861,0.139999351509415,0.226311168899269,-6.12649207513164,"TRIM5","Q9C035",0.34,0.8327,"INFLAMMATION",1
"OID20324",-0.171735586380832,6.02213159268929,-1.47119015534391,0.142058029198768,0.229379574830553,-6.13769716726017,"LILRB5","O75023",0.03,0.8072,"CARDIOMETABOLIC",1
"OID20210",0.101696019335856,4.47764020887728,1.47020420313847,0.14232450352968,0.229550469011188,-6.13913506794704,"MARCO","Q9UEW3",0.03,0.6159,"CARDIOMETABOLIC",1
"OID20618",-0.056399760403531,-0.979617493472585,-1.46519576327905,0.143684618996943,0.231482886749302,-6.14642475900994,"FKBP1B","P68106",0.99,0.5526,"INFLAMMATION",1
"OID20433",-0.0816069062631358,0.0731832898172324,-1.45682697603338,0.145980224061873,0.23491637408155,-6.15855065650188,"TNFAIP8","O95379",0.98,0.915,"INFLAMMATION",1
"OID20903",0.231656910466582,3.59444412532637,1.4554263178704,0.14636763521735,0.235229018244967,-6.16057351762895,"DARS","P14868",0.09,1.314,"NEUROLOGY",1
"OID20755",0.11642482135351,5.36283864229765,1.45456579713697,0.146605748645204,0.235229018244967,-6.16181528317524,"ADGRE2","Q9UHX3",0.03,-0.0115,"INFLAMMATION",1
"OID20169",0.222498108448929,3.44713133159269,1.45433978230446,0.146668338177932,0.235229018244967,-6.16214131110546,"SDC1","P18827",0.03,1.0276,"CARDIOMETABOLIC",1
"OID20851",-0.0862685245901625,0.592000522193212,-1.45061813533224,0.147701496934094,0.236620447442624,-6.16750252906696,"VSTM1","Q6UX27",0.98,1.6511,"NEUROLOGY",1
"OID20204",0.125103337536782,4.79592793733681,1.4447826210519,0.149333792748802,0.238967513816392,-6.17588172237132,"SOST","Q9BQB4",0.03,0.5994,"CARDIOMETABOLIC",1
"OID20765",-0.125034459857083,5.40354229765013,-1.4436769268438,0.149644546429832,0.239196931597573,-6.17746560519392,"CCL22","O00626",0.03,1.4184,"INFLAMMATION",1
"OID21121",-0.17420383774695,3.74414934725849,-1.43704730971198,0.151518187429257,0.241921217694312,-6.18693722929645,"MYOC","Q99972",0.03,0.7029,"NEUROLOGY",1
"OID21437",0.215770168137873,3.87651331592689,1.43644802445921,0.15168843564764,0.241922739442498,-6.18779129281234,"METAP2","P50579",0.04,0.7258,"ONCOLOGY",1
"OID21383",-0.271215493904999,5.26610104438642,-1.43419411882318,0.152330047048639,0.24267518086121,-6.19100026163507,"ALPP","P05187",0.03,0.7171,"ONCOLOGY",1
"OID20640",0.265942715426649,4.20187180156658,1.42063528262872,0.156233632172292,0.248616771018045,-6.21019927074614,"LAT","O43561",0.03,1.0988,"INFLAMMATION",1
"OID20577",0.228780651534257,2.56560234986945,1.41951102148766,0.156560695908122,0.24886010506419,-6.21178309806326,"IRAK4","Q9NWZ3",0.15,1.0753,"INFLAMMATION",1
"OID21377",0.0937543547709116,2.47340052219321,1.41601859612227,0.157579784563564,0.250201680157037,-6.21669520976713,"GALNT7","Q86SF2",0.03,0.9082,"ONCOLOGY",1
"OID20191",-0.13900282051282,2.37046866840731,-1.41328686526237,0.158380830485071,0.251194458116721,-6.22052906355825,"NPTXR","O95502",0.04,0.3755,"CARDIOMETABOLIC",1
"OID20050",-0.261644775115591,0.927661096605744,-1.41107473532222,0.159031584988802,0.251946934533257,-6.2236283100033,"TNNI3","P19429",0.76,1.743,"CARDIOMETABOLIC",1
"OID20485",0.154105027322403,1.98755404699739,1.40932060395382,0.159549049911607,0.25240860212976,-6.22608247416408,"IRAK1","P51617",0.28,1.3508,"INFLAMMATION",1
"OID21367",0.184254556536358,1.95109295039164,1.40889004001737,0.159676260549547,0.25240860212976,-6.22668440430392,"USO1","O60763",0.53,2.166,"ONCOLOGY",1
"OID20305",0.207768070617906,2.88197806788512,1.40636826098521,0.160422870054633,0.253172657139978,-6.23020620652518,"CASP3","P42574",0.04,0.212,"CARDIOMETABOLIC",1
"OID20179",-0.19013767969735,1.68050026109661,-1.40606125248817,0.160513944974682,0.253172657139978,-6.23063453429154,"CBLIF","P27352",0.07,0.3212,"CARDIOMETABOLIC",1
"OID20122",0.235586473308113,2.34219007832898,1.39347130421657,0.164282669429498,0.258555559219073,-6.24811987351402,"AK1","P00568",0.14,1.1971,"CARDIOMETABOLIC",1
"OID20428",-0.0724078730559047,0.107352480417755,-1.3934498890806,0.164288626851587,0.258555559219073,-6.24814952347573,"IL33","O95760",0.88,0.5621,"INFLAMMATION",1
"OID21361",0.169075355191256,2.18902558746736,1.39168233090889,0.164823573448196,0.258865336512147,-6.25059182730462,"IQGAP2","Q13576",0.14,1.0955,"ONCOLOGY",1
"OID21457",-0.157647377049178,5.48180835509138,-1.39160242399212,0.164847765028729,0.258865336512147,-6.25070216712858,"GFRA1","P56159",0.03,1.047,"ONCOLOGY",1
"OID20957",-0.120314564943252,2.24855352480418,-1.39008386911478,0.165308013264865,0.259303129479136,-6.25279787829354,"TNR","Q92752",0.04,0.8313,"NEUROLOGY",1
"OID20454",0.110572021857923,0.0584201044386423,1.38813300268388,0.165900711793457,0.259947496878125,-6.25548688519414,"RGS8","P57771",0.88,0.5004,"INFLAMMATION",1
"OID20824",-0.138073232450608,-0.0239590078328982,-1.38599153402287,0.166553163838141,0.260683977135492,-6.25843430728768,"LIF","P15018",0.98,2.5589,"NEUROLOGY",1
"OID21295",-0.140511643547709,0.796968407310705,-1.38202417050409,0.167767035048903,0.262296600749324,-6.26388290530785,"CDKN2D","P55273",0.53,0.7482,"ONCOLOGY",1
"OID20641",0.185020727196301,3.32690052219321,1.38071441688187,0.168169233773085,0.262638071105725,-6.26567826668167,"GMPR","P36959",0.05,0.4867,"INFLAMMATION",1
"OID20621",-0.104039314838166,3.4990501305483,-1.37430962421792,0.170146486679468,0.265435949197555,-6.27443344434738,"TGFB1","P01137",0.03,0.8239,"INFLAMMATION",1
"OID21292",0.19395598570828,2.53322375979112,1.37036017028166,0.171374429167655,0.267060042835964,-6.27981214968484,"LAT2","Q9GZY6",0.04,0.594,"ONCOLOGY",1
"OID21026",-0.131174934846572,2.26434595300261,-1.3692344045131,0.171725663006867,0.267315874114176,-6.28134250686188,"VCAN","P13611",0.03,0.4895,"NEUROLOGY",1
"OID20918",0.229817751155946,3.7729590078329,1.3658608858561,0.172781424376595,0.268666654444128,-6.28592098353399,"EBAG9","O00559",0.04,1.1428,"NEUROLOGY",1
"OID20840",0.0905046658259772,-0.301380939947781,1.36383028503897,0.17341902731882,0.269364989172384,-6.28867153067319,"EPHA10","Q5JZY3",0.98,1.8734,"NEUROLOGY",1
"OID20090",-0.248179491382931,3.10035718015666,-1.35290143827475,0.176882488250092,0.274446336275115,-6.30340528535232,"GP2","P55259",0.05,1.2077,"CARDIOMETABOLIC",1
"OID20926",-0.140648104245482,4.43358537859008,-1.35152043043821,0.177323770439368,0.274832611667957,-6.30525874516984,"WWP2","O00308",0.03,0.7482,"NEUROLOGY",1
"OID20251",-0.226828999579651,3.73815953002611,-1.3481923250013,0.178390602465155,0.276186534044102,-6.30971771382512,"GDF15","Q99988",0.04,0.0985,"CARDIOMETABOLIC",1
"OID21236",0.102788633879781,0.755888511749347,1.34674680873989,0.178855456757588,0.276606545137006,-6.31165101274937,"MED18","Q9BUE0",0.65,0.959,"ONCOLOGY",1
"OID21248",0.155205678856662,1.99694464751958,1.34225707815754,0.180305047810452,0.278546933320147,-6.3176426816461,"LHB","P01229",0.41,1.671,"ONCOLOGY",1
"OID20128",-0.0636646574190834,0.341126631853786,-1.34006811249817,0.181014463456896,0.279126661446232,-6.32055687366526,"LEPR","P48357",0.05,-0.338,"CARDIOMETABOLIC",1
"OID20115",-0.1242031778058,0.928753002610966,-1.33989569886079,0.181070969321663,0.279126661446232,-6.3207860535377,"MSTN","O14793",0.77,1.2583,"CARDIOMETABOLIC",1
"OID20386",0.164966094997899,1.63732114882507,1.33721702294329,0.181942739547807,0.280168291825233,-6.32434515991699,"SOD1","P00441",0.96,3.7485,"CARDIOMETABOLIC",1
"OID20411",-0.0870786212694396,6.22542976501305,-1.33487147282292,0.182708382813811,0.281044433843849,-6.32745593846053,"ICAM1","P05362",0.03,0.8877,"CARDIOMETABOLIC",1
"OID21169",-0.0720698907103825,0.354990861618799,-1.33027899191545,0.184214736826995,0.283056837554598,-6.33353094552074,"PSRC1","Q6PGN9",0.73,0.5584,"ONCOLOGY",1
"OID21078",-0.269142332912987,4.50349686684073,-1.32963904608355,0.184425903078569,0.28307692320008,-6.33437565736575,"AHSP","Q9NZD4",0.04,0.4766,"NEUROLOGY",1
"OID20492",0.0909054560739804,0.865786945169713,1.32367837483725,0.186396569835635,0.285794740660002,-6.34222579920591,"AMN","Q9BXJ7",0.65,1.0731,"INFLAMMATION",1
"OID20567",-0.152355926860023,2.16260678851175,-1.30910510055403,0.191280948051846,0.292969426330213,-6.36127126594154,"NCF2","P19878",0.03,-0.011,"INFLAMMATION",1
"OID20945",-0.0935483522488434,0.896525065274151,-1.30682886692215,0.192052172755649,0.293835711849917,-6.3642272078852,"LY96","Q9Y6Y9",0.08,0.2061,"NEUROLOGY",1
"OID20728",0.103488612862547,5.29721644908616,1.29418270711939,0.196379474655246,0.300135047360798,-6.38055650242727,"SCG3","Q8WXD2",0.03,0.7293,"INFLAMMATION",1
"OID20870",0.127914968474148,1.20464516971279,1.29272134675239,0.196884099736522,0.300371128901799,-6.38243333725238,"TARBP2","Q15633",0.97,3.301,"NEUROLOGY",1
"OID20153",0.195074686843213,3.19737232375979,1.29249851232002,0.19696113079094,0.300371128901799,-6.38271934029498,"CXCL8","P10145",0.05,0.821,"CARDIOMETABOLIC",1
"OID20850",-0.293705241698193,2.5675953002611,-1.2919104182449,0.197164533876758,0.300371128901799,-6.3834739112662,"PMVK","Q15126",0.54,2.8105,"NEUROLOGY",1
"OID21023",-0.103984649012189,1.61688981723238,-1.28801846391827,0.198514529880985,0.302105711608016,-6.38845901344988,"SERPINB6","P35237",0.17,1.0744,"NEUROLOGY",1
"OID21161",0.10567870113493,0.552114360313316,1.28424583408902,0.199829600341361,0.303783509455111,-6.39327704398014,"SCP2","P22307",0.72,0.7926,"ONCOLOGY",1
"OID20358",0.0935290290037838,2.08918903394256,1.28285019467762,0.200317640678434,0.30420181565301,-6.39505589960329,"CTSD","P07339",0.99,5.8266,"CARDIOMETABOLIC",1
"OID20085",0.129795460277427,1.49599268929504,1.27443018221936,0.203281065603868,0.308374355358734,-6.40574697076685,"LRMP","Q12912",0.34,1.0504,"CARDIOMETABOLIC",1
"OID20625",0.239150016813786,4.17463942558747,1.27042062754417,0.204703406386754,0.310202722933904,-6.41081346909633,"EIF4G1","Q04637",0.04,0.9124,"INFLAMMATION",1
"OID21151",-0.16855607818411,3.8718135770235,-1.2688416887827,0.205265505138997,0.310725007249604,-6.41280428146626,"F11R","Q9Y624",0.04,0.0432,"NEUROLOGY",1
"OID20409",0.215425645229089,7.76481331592689,1.26671371209276,0.206024840892934,0.311439668411278,-6.41548346686257,"CA1","P00915",0.03,1.2464,"CARDIOMETABOLIC",1
"OID21224",0.198159390500209,2.62344804177546,1.26629778700506,0.206173496373036,0.311439668411278,-6.41600660782043,"NDUFS6","O75380",0.26,1.8526,"ONCOLOGY",1
"OID20203",-0.228913509878099,1.99693159268929,-1.26088063691205,0.208116782970586,0.314043170923936,-6.42280461406687,"RNASE3","P12724",0.16,0.7564,"CARDIOMETABOLIC",1
"OID20225",-0.187713400588484,1.67477441253264,-1.25963365083254,0.208565994209268,0.314094742933239,-6.42436537029649,"CA13","Q8N1Q1",0.12,0.3547,"CARDIOMETABOLIC",1
"OID20934",-0.149594123581335,2.29225613577024,-1.25948217815025,0.208620608377406,0.314094742933239,-6.42455485264324,"DKK4","Q9UBT3",0.05,1.0031,"NEUROLOGY",1
"OID20740",0.201888890290038,3.68084621409922,1.25895612255869,0.208810360942321,0.314094742933239,-6.42521273800624,"ANGPT1","Q15389",0.04,0.2489,"INFLAMMATION",1
"OID20742",0.211622383354349,4.39502819843342,1.25579280768791,0.209954042410014,0.315431182940695,-6.4291630333987,"CRKL","P46109",0.03,0.9938,"INFLAMMATION",1
"OID20520",0.0792392770071447,0.861427415143603,1.2548639604848,0.210290426529073,0.315431182940695,-6.43032125741026,"HLA-DRA","P01903",0.39,0.6609,"INFLAMMATION",1
"OID21461",0.138851660361498,4.96855326370757,1.25467012970157,0.210361033829589,0.315431182940695,-6.43056264532058,"SMOC1","Q9H4F8",0.04,0.6706,"ONCOLOGY",1
"OID20972",-0.122846057166876,6.30539399477807,-1.24981442346969,0.212127917097042,0.317747163031103,-6.43660182356917,"BAG3","O95817",0.03,1.7489,"NEUROLOGY",1
"OID20448",-0.0557734930643125,0.113154308093995,-1.24040876064324,0.215580519747611,0.322409796952235,-6.44823412285168,"NCLN","Q969V3",0.97,0.7718,"INFLAMMATION",1
"OID21358",-0.0660203825136607,3.06130835509138,-1.24010712208185,0.215691928541873,0.322409796952235,-6.44860571810214,"PODXL","O00592",0.04,0.8891,"ONCOLOGY",1
"OID21470",0.11830560319462,1.16781331592689,1.23766671082441,0.216595292269615,0.323421810504995,-6.4516085293633,"CDC37","Q16543",0.3,0.6863,"ONCOLOGY",1
"OID20491",-0.159276317780578,0.851607310704961,-1.23510101800963,0.217547469101633,0.324504523325922,-6.45475946644111,"CSF3","P09919",0.79,1.1345,"INFLAMMATION",1
"OID20821",0.080920744010089,0.0362446475195822,1.23104662215628,0.219058048428557,0.326417050265285,-6.45972560812585,"LYPD1","Q8N2G4",0.99,2.0193,"NEUROLOGY",1
"OID20733",0.101081202185794,4.10636214099217,1.22900306406294,0.219822651136076,0.327215175493179,-6.46222235623531,"TNFSF13","O75888",0.04,0.0492,"INFLAMMATION",1
"OID21105",-0.0858266036149637,3.32560757180157,-1.22436533158304,0.221564328341227,0.329464542351315,-6.46787372354809,"PLA2G7","Q13093",0.03,0.1582,"NEUROLOGY",1
"OID20635",-0.163153316519544,5.31855065274151,-1.22172410823539,0.222560853947153,0.330450744243419,-6.47108261663398,"CD79B","P40259",0.04,0.5971,"INFLAMMATION",1
"OID20304",-0.119105237494745,6.18462297650131,-1.2213822889909,0.222690039682584,0.330450744243419,-6.47149741008715,"SIRPA","P78324",0.03,0.8803,"CARDIOMETABOLIC",1
"OID21375",0.18594402690206,2.81316527415144,1.22052841365074,0.223012985164853,0.330586676141675,-6.47253307414479,"SIRT2","Q8IXJ6",0.03,-0.0328,"ONCOLOGY",1
"OID20597",-0.14324128625473,2.42684595300261,-1.21765734257348,0.22410132452185,0.331855743773806,-6.4760101208934,"PLXNA4","Q9HCM2",0.05,0.7643,"INFLAMMATION",1
"OID20689",-0.207882240437159,3.79087075718016,-1.20056593026112,0.230659109293395,0.341050050413788,-6.4965407138889,"ENPP7","Q6UWV6",0.04,0.5992,"INFLAMMATION",1
"OID20099",-0.0985963892391742,1.76206919060052,-1.20023468535044,0.230787542862234,0.341050050413788,-6.49693576773416,"CLEC1A","Q8NC01",0.09,1.0432,"CARDIOMETABOLIC",1
"OID21492",-0.0840292854140379,3.3845362924282,-1.19488083004821,0.232870346958847,0.343772444012596,-6.50330603801092,"MANSC1","Q9H8J5",0.03,0.2699,"ONCOLOGY",1
"OID20455",-0.123664800336276,0.365225326370757,-1.19402046043065,0.23320644623201,0.343913324732242,-6.50432700686244,"IL11","P20809",0.7,0.6581,"INFLAMMATION",1
"OID21287",0.16901315258512,1.38646579634465,1.19031013427441,0.234659277429641,0.345689900670765,-6.5087219356467,"AIFM1","O95831",0.34,0.8552,"ONCOLOGY",1
"OID20532",0.0816890668348045,0.864233420365535,1.18970939405708,0.234894956998819,0.345689900670765,-6.50943235300277,"HLA-E","P13747",0.1,0.3396,"INFLAMMATION",1
"OID21232",0.0689459394703659,0.0915778067885118,1.1863399078101,0.236220598966867,0.347080253276748,-6.5134099673026,"TP53","P04637",0.82,0.5931,"ONCOLOGY",1
"OID21468",0.104940226986128,1.44490704960836,1.18607498236973,0.236325462867933,0.347080253276748,-6.51372193331041,"IDUA","P35475",0.04,-0.4163,"ONCOLOGY",1
"OID20114",-0.11825572089113,4.26877127937337,-1.18538364959308,0.236598241150406,0.347124113556397,-6.51453643747741,"BAG6","P46379",0.04,1.5765,"CARDIOMETABOLIC",1
"OID20154",-0.112602349726775,2.98051305483029,-1.17703543047896,0.239909839211634,0.351621702803513,-6.52433479949266,"LGALS1","P09382",0.04,1.4643,"CARDIOMETABOLIC",1
