"Protein","logFC_Unadjusted","adj.P.Val_Unadjusted","Regulation_Unadjusted","Significant_Unadjusted","logFC_Adjusted","adj.P.Val_Adjusted","Regulation_Adjusted","Significant_Adjusted","Status","Direction_Consistent","Direction_Change","logFC_Change"
"OID20969",0.576378894493482,8.50554066706978e-09,"Up",TRUE,0.622874844809805,3.91162065092356e-08,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0464959503163229
"OID20970",-0.813580071458592,3.34321702775421e-07,"Down",TRUE,-0.469285743054084,0.00155929471864483,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.344294328404508
"OID20971",-0.502516153846153,0.0128676832597536,"Down",TRUE,-0.100319685222965,0.695413965572181,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.402196468623188
"OID20972",-0.122846057166876,0.318635443168711,"NS",FALSE,-0.0345741764046241,0.836172909206818,"NS",FALSE,"NS_Both",TRUE,FALSE,0.088271880762252
"OID20973",0.264831382934004,0.115149876449908,"NS",FALSE,0.382837293088744,0.0423742250233709,"NS",FALSE,"NS_Both",TRUE,FALSE,0.118005910154739
"OID20974",-0.470242942412776,2.75545114707058e-06,"NS",FALSE,-0.278192112112925,0.00791570718515734,"NS",FALSE,"NS_Both",TRUE,FALSE,0.192050830299851
"OID20975",-0.157430084068936,0.381629658375129,"NS",FALSE,0.0863442997377478,0.696629899796655,"NS",FALSE,"NS_Both",TRUE,FALSE,0.243774383806684
"OID20976",0.0431765910046226,0.767907709481795,"NS",FALSE,0.216279647798115,0.0857093830843931,"NS",FALSE,"NS_Both",TRUE,FALSE,0.173103056793492
"OID20977",0.0631299201345086,0.762221752960311,"NS",FALSE,0.128060201053956,0.584754268898836,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0649302809194477
"OID20978",-0.2886823160992,0.0480415644646121,"NS",FALSE,-0.329505254288822,0.0507525252788231,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.040822938189622
"OID20979",0.58978465741908,3.95709173099585e-06,"Up",TRUE,0.697762118932043,4.03016476174464e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.107977461512963
"OID20980",-0.0681213787305575,0.678110498844981,"NS",FALSE,-0.0264483348138806,0.903221446253416,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0416730439166769
"OID20981",-0.381784056326185,0.0176723874047357,"NS",FALSE,-0.079099750424673,0.690206191730236,"NS",FALSE,"NS_Both",TRUE,FALSE,0.302684305901512
"OID20982",-0.316549705758721,0.00128388133311149,"NS",FALSE,-0.124526899639624,0.235504237836494,"NS",FALSE,"NS_Both",TRUE,FALSE,0.192022806119096
"OID20983",-0.389636317780578,0.151412403934249,"NS",FALSE,-0.0136586169953218,0.977266682611969,"NS",FALSE,"NS_Both",TRUE,FALSE,0.375977700785256
"OID20984",-0.622401294661619,0.000499027801118557,"Down",TRUE,-0.439092398551115,0.028374995887128,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.183308896110504
"OID20985",-1.10418434216057,2.31410779726188e-15,"Down",TRUE,-0.823528176946306,5.7763065533296e-10,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.28065616521426
"OID20986",0.399198175704075,0.0139202842183781,"NS",FALSE,0.469038155449546,0.0120633541625179,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0698399797454705
"OID20987",0.588339323245057,0.000698466161517545,"Up",TRUE,0.401255084596088,0.0459325922130835,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,-0.18708423864897
"OID20988",0.361959886506934,0.00587739652467869,"NS",FALSE,0.385134948744931,0.0120698590230876,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0231750622379976
"OID20989",0.613146729718366,1.14093566221296e-09,"Up",TRUE,0.665279984686758,4.66719917489693e-09,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0521332549683916
"OID20990",-0.00748862547288766,0.971876338529225,"NS",FALSE,0.209913750832126,0.132308915847927,"NS",FALSE,"NS_Both",TRUE,FALSE,0.217402376305014
"OID20992",0.0676386717108018,0.658414399335027,"NS",FALSE,0.0629762524894285,0.743619495574388,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00466241922137332
"OID20993",0.192669688944933,0.403086229485382,"NS",FALSE,0.283597802152084,0.269588752337201,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0909281132071512
"OID20994",-0.759845876418658,1.08189844442444e-14,"Down",TRUE,-0.595335974760534,2.27471513628704e-08,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.164509901658124
"OID20995",-0.507283522488437,0.00102533374913199,"Down",TRUE,-0.230672240765474,0.17232761986228,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.276611281722963
"OID20996",-0.102509987389662,0.536683494987536,"NS",FALSE,-0.215352260387946,0.192044254763991,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.112842272998284
"OID20997",0.290073442622949,0.134672067769269,"NS",FALSE,0.373870367378548,0.083261066756806,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0837969247555984
"OID20998",-0.0117860445565369,0.927245627706033,"NS",FALSE,0.0168267057569042,0.903221446253416,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0286127503134411
"OID20999",-0.687155073560316,9.23601471495408e-07,"Down",TRUE,-0.361680501578399,0.00846855407838087,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.325474571981917
"OID21000",0.176571731820091,0.39155565677917,"NS",FALSE,0.327870984886124,0.13396747592265,"NS",FALSE,"NS_Both",TRUE,FALSE,0.151299253066032
"OID21001",-0.717337696511135,2.48347685676631e-09,"Down",TRUE,-0.490853061588519,2.98122268690976e-05,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.226484634922617
"OID21002",0.0305828835645229,0.851021986558465,"NS",FALSE,0.19466801018674,0.161862144609195,"NS",FALSE,"NS_Both",TRUE,FALSE,0.164085126622217
"OID21003",0.466810176544765,0.0334493562536123,"NS",FALSE,0.615595410245059,0.0135514076413177,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.148785233700294
"OID21004",0.387493131567884,0.00290324960048314,"NS",FALSE,0.36955350504445,0.012870844794952,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0179396265234338
"OID21005",-0.407016494325344,0.000483298647777867,"NS",FALSE,-0.299944854541178,0.0246889183188826,"NS",FALSE,"NS_Both",TRUE,FALSE,0.107071639784167
"OID21006",-0.270048511979823,9.28921070435647e-05,"NS",FALSE,-0.319613659435887,3.65386161680858e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0495651474560641
"OID21007",-0.323411366120217,2.01791418689962e-10,"NS",FALSE,-0.315498806669511,3.88286317763985e-08,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0079125594507054
"OID21008",-0.635489264396802,2.23702834589586e-08,"Down",TRUE,-0.424561121159322,0.000146766832351369,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.21092814323748
"OID21009",-0.267068974358973,0.000790448445730725,"NS",FALSE,-0.236098191698747,0.0119948615246596,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0309707826602259
"OID21010",0.0509551240016825,0.721192991103814,"NS",FALSE,0.20779071169763,0.0915787477555997,"NS",FALSE,"NS_Both",TRUE,FALSE,0.156835587695947
"OID21011",0.548477393862966,3.05526667090601e-07,"Up",TRUE,0.528197955935388,1.10366882708513e-05,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0202794379275782
"OID21012",-0.114164304329549,0.470438504482677,"NS",FALSE,0.143918966788395,0.354290610065207,"NS",FALSE,"NS_Both",TRUE,FALSE,0.258083271117945
"OID21013",0.105363955443463,0.50254148568444,"NS",FALSE,0.27398243522663,0.0676422881972784,"NS",FALSE,"NS_Both",TRUE,FALSE,0.168618479783166
"OID21014",0.26653811685582,0.119559879236364,"NS",FALSE,0.371177181622054,0.0396214744297021,"NS",FALSE,"NS_Both",TRUE,FALSE,0.104639064766233
"OID21015",0.109807141656158,0.517346906707534,"NS",FALSE,0.274967461440021,0.101062522546907,"NS",FALSE,"NS_Both",TRUE,FALSE,0.165160319783863
"OID21016",0.0834995628415286,0.684100380764275,"NS",FALSE,0.227635259852012,0.278226805032279,"NS",FALSE,"NS_Both",TRUE,FALSE,0.144135697010483
"OID21017",0.388913068516182,2.5106716477487e-07,"NS",FALSE,0.414910689724132,4.67425378590789e-07,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0259976212079503
"OID21018",-0.0562895922656571,0.706143899946692,"NS",FALSE,-0.0554250634732479,0.758192618139188,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00086452879240926
"OID21019",0.327011807482134,0.0809216607450541,"NS",FALSE,0.42475436002003,0.0412197746700165,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0977425525378964
"OID21020",0.251367788986968,5.37488598620255e-06,"NS",FALSE,0.252192316660272,6.89574443464941e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.000824527673303876
"OID21021",0.294954548129465,0.0893687979692636,"NS",FALSE,0.50447723894947,0.0055092003405743,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.209522690820006
"OID21022",0.269902227826817,0.204471898404849,"NS",FALSE,0.454569025316976,0.045310733993271,"NS",FALSE,"NS_Both",TRUE,FALSE,0.184666797490159
"OID21023",-0.10398464901219,0.301783584945573,"NS",FALSE,0.0127936034235124,0.929700328883477,"NS",FALSE,"NS_Both",TRUE,FALSE,0.116778252435702
"OID21024",0.332078192517864,0.029005421770518,"NS",FALSE,0.514372727505762,0.00138274656997137,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.182294534987898
"OID21025",-0.229259285414039,8.14895585395844e-05,"NS",FALSE,-0.217237684107205,0.000924383216863047,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0120216013068338
"OID21026",-0.131174934846573,0.267247565488486,"NS",FALSE,0.0609361641994815,0.665230434749945,"NS",FALSE,"NS_Both",TRUE,FALSE,0.192111099046055
"OID21027",0.410051122320301,0.000935406604340565,"NS",FALSE,0.446793513153134,0.00167812304271962,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0367423908328333
"OID21028",0.626326351408152,3.54077884696448e-13,"Up",TRUE,0.625220617624327,1.13494681303268e-10,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.00110573378382517
"OID21029",1.67215067675493,1.79282361456313e-19,"Up",TRUE,1.63117025695571,2.30870424998117e-15,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0409804197992196
"OID21030",-0.0285240058848251,0.900676071640609,"NS",FALSE,0.0371661379797598,0.89246096969198,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0656901438645849
"OID21031",-0.20205478352249,0.464604668868226,"NS",FALSE,-0.124435308535334,0.734663441392878,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0776194749871562
"OID21032",-0.531133089533415,4.40796611640751e-08,"Down",TRUE,-0.446987950088768,4.46402921601374e-05,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.0841451394446475
"OID21033",-0.517134762505253,0.00209496230910456,"Down",TRUE,-0.478330013994075,0.014803114589545,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.0388047485111784
"OID21034",0.463215220680956,0.00066934353546225,"NS",FALSE,0.582290113438968,6.04265995969076e-05,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.119074892758011
"OID21035",0.200625338377469,0.000163974693271556,"NS",FALSE,0.133713055296903,0.0284724182591651,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0669122830805654
"OID21036",-0.0511145229087856,0.721192991103814,"NS",FALSE,0.0077727469543083,0.972823763896195,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0588872698630939
"OID21037",0.400594934846572,0.00120797577557611,"NS",FALSE,0.36313299781147,0.012850356298962,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0374619370351012
"OID21038",-0.781876654056322,1.81707669610682e-06,"Down",TRUE,-0.363939742764654,0.0284724182591651,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.417936911291668
"OID21039",-0.171688083228247,0.0257072565226612,"NS",FALSE,-0.13373219553525,0.131853018173768,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0379558876929965
"OID21040",0.0274079949558643,0.879139703018084,"NS",FALSE,0.214570865292671,0.121753194313607,"NS",FALSE,"NS_Both",TRUE,FALSE,0.187162870336806
"OID21041",0.384296788566622,0.000262160339523723,"NS",FALSE,0.368062358160524,0.00288592752406511,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0162344304060986
"OID21042",1.53611049180327,4.69109689055456e-23,"Up",TRUE,1.57100891575227,3.06672852744358e-19,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0348984239489936
"OID21043",-0.00014795292139546,0.999580415001277,"NS",FALSE,0.197376760403298,0.320378092815357,"NS",FALSE,"NS_Both",TRUE,FALSE,0.197524713324694
"OID21044",1.06593585960487,2.28220438112517e-32,"Up",TRUE,1.04668832309554,1.37576951799449e-27,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.019247536509331
"OID21045",-0.341634043715845,4.04315068221141e-05,"NS",FALSE,-0.201006926285446,0.0174945982610879,"NS",FALSE,"NS_Both",TRUE,FALSE,0.1406271174304
"OID21046",0.22293493905002,0.0762696719241895,"NS",FALSE,0.251678740160761,0.0801559828661429,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0287438011107415
"OID21047",0.574563182009245,0.01431422744104,"Up",TRUE,0.650979388219955,0.0129782314994689,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0764162062107098
"OID21048",-0.848412274064729,2.53096434278863e-19,"Down",TRUE,-0.631756884376457,1.11462206880196e-13,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.216655389688272
"OID21049",0.300730256410256,0.00815396858687097,"NS",FALSE,0.378552246104358,0.00267378364938376,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0778219896941018
"OID21050",-0.484657288776796,0.000331034659633891,"NS",FALSE,-0.265632566677453,0.0612412799954568,"NS",FALSE,"NS_Both",TRUE,FALSE,0.219024722099343
"OID21051",-0.00617969735182842,0.968087128240823,"NS",FALSE,-0.0223210548004124,0.885386404540939,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.016141357448584
"OID21052",-0.611835418242956,1.90207540041627e-10,"Down",TRUE,-0.443932184179995,4.23475569852483e-06,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.167903234062961
"OID21053",0.328725388818829,0.031647240417924,"NS",FALSE,0.448894316288706,0.00846479598374061,"NS",FALSE,"NS_Both",TRUE,FALSE,0.120168927469876
"OID21054",-0.536460874316938,6.98771445259128e-12,"Down",TRUE,-0.509931101791322,3.4875943346395e-09,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0265297725256163
"OID21055",0.374420807061789,7.87885206700751e-05,"NS",FALSE,0.392217539339302,0.000156921343871603,"NS",FALSE,"NS_Both",TRUE,FALSE,0.017796732277513
"OID21056",0.00881154686843199,0.938449865030182,"NS",FALSE,0.056485945112092,0.57103972774361,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0476743982436601
"OID21057",-0.35879215636822,1.75916928833217e-08,"NS",FALSE,-0.283781771508507,7.82287325255224e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0750103848597131
"OID21058",-0.522753736864227,4.46767212391269e-05,"Down",TRUE,-0.280024623499995,0.032340090376802,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.242729113364232
"OID21059",-0.221855947877262,0.0481059152857982,"NS",FALSE,-0.13581336208929,0.32912023776873,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0860425857879719
"OID21060",-0.229448915510722,0.101963969465221,"NS",FALSE,-0.268970947207257,0.0982013936048395,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0395220316965356
"OID21061",0.0901374947456902,0.634631728560147,"NS",FALSE,0.186265699446214,0.363199005524465,"NS",FALSE,"NS_Both",TRUE,FALSE,0.096128204700524
"OID21062",0.736214031105504,3.87485856525768e-16,"Up",TRUE,0.751417925553874,2.38305438537792e-14,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0152038944483697
"OID21063",-0.065861584699453,0.634158330311038,"NS",FALSE,-0.000232159353626303,0.999403465317457,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0656294253458267
"OID21064",-0.792459617486335,2.29358393627338e-10,"Down",TRUE,-0.539542065522533,7.08671089575918e-06,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.252917551963803
"OID21065",-0.427189104665825,4.69789739880006e-07,"NS",FALSE,-0.314889149250254,0.000573653394097796,"NS",FALSE,"NS_Both",TRUE,FALSE,0.112299955415571
"OID21066",0.288477065994115,0.0467705731110752,"NS",FALSE,0.424348020621554,0.00620348541435089,"NS",FALSE,"NS_Both",TRUE,FALSE,0.135870954627439
"OID21067",-0.0564629508196721,0.615970366659343,"NS",FALSE,-0.0317575660479181,0.836172909206818,"NS",FALSE,"NS_Both",TRUE,FALSE,0.024705384771754
"OID21068",-0.237711353509877,0.0915682958904809,"NS",FALSE,-0.0338965500818477,0.847960680070186,"NS",FALSE,"NS_Both",TRUE,FALSE,0.203814803428029
"OID21069",-0.846522917192093,0.000135691565911501,"Down",TRUE,-0.525644580763875,0.0434222441110116,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.320878336428218
"OID21070",0.155449705758721,0.0547870150925481,"NS",FALSE,0.184557562737479,0.045310733993271,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0291078569787578
"OID21071",-0.0438780748213531,0.172888202878268,"NS",FALSE,-0.0419091944118898,0.244326603234265,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0019688804094633
"OID21072",-0.19471713745271,3.48332309385325e-08,"NS",FALSE,-0.141586904364902,0.000225885957493412,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0531302330878083
"OID21073",0.271446889449347,0.128762008992875,"NS",FALSE,0.420497911827859,0.0321528040117861,"NS",FALSE,"NS_Both",TRUE,FALSE,0.149051022378512
"OID21074",-0.329952353930222,0.000443584160013147,"NS",FALSE,-0.228418681918215,0.0306135055552322,"NS",FALSE,"NS_Both",TRUE,FALSE,0.101533672012007
"OID21075",0.387244787725933,0.00218238075501653,"NS",FALSE,0.40399649077691,0.0056643487507036,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0167517030509775
"OID21076",0.00465104245481328,0.968135600297327,"NS",FALSE,0.0702635022719687,0.406809931170441,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0656124598171555
"OID21077",0.180025153425808,0.18850387756109,"NS",FALSE,0.264773580780155,0.083261066756806,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0847484273543469
"OID21078",-0.269142332912988,0.283025077980773,"NS",FALSE,-0.0458088772582224,0.903221446253416,"NS",FALSE,"NS_Both",TRUE,FALSE,0.223333455654766
"OID21079",-0.920265208070614,6.69711894399343e-19,"Down",TRUE,-0.709091702681915,2.22085477810166e-12,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.211173505388699
"OID21080",-0.10724678015973,0.0663452939767039,"NS",FALSE,-0.0334630461033741,0.680314137554032,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0737837340563563
"OID21081",0.0637105296342995,0.353925896690837,"NS",FALSE,0.0982197530511675,0.181575876694179,"NS",FALSE,"NS_Both",TRUE,FALSE,0.034509223416868
"OID21082",0.5433745691467,0.00294668100076477,"Up",TRUE,0.722262452756345,0.000338498488494541,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.178887883609645
"OID21083",-0.402269831862125,0.00265857593286282,"NS",FALSE,-0.183247283731868,0.250815484625622,"NS",FALSE,"NS_Both",TRUE,FALSE,0.219022548130257
"OID21084",0.972465947877256,2.18177009395114e-15,"Up",TRUE,0.916930721324635,1.40021843417121e-11,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0555352265526211
"OID21085",0.2320298654897,0.00188627907940598,"NS",FALSE,0.213611613923847,0.014803114589545,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0184182515658532
"OID21086",-0.00401791088692754,0.985928465758104,"NS",FALSE,0.0743963255440102,0.66669828264672,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0784142364309377
"OID21087",0.0405336738125264,0.852760083761176,"NS",FALSE,0.281751815259235,0.144333991064027,"NS",FALSE,"NS_Both",TRUE,FALSE,0.241218141446709
"OID21088",0.0123132828919716,0.904257663038186,"NS",FALSE,0.0564710985884062,0.570777762582951,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0441578156964345
"OID21089",-0.249047250945774,0.000309582449705891,"NS",FALSE,-0.1801137706056,0.0230025697681162,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0689334803401737
"OID21090",-0.427000079865487,8.83229304821349e-06,"NS",FALSE,-0.246965297970344,0.00898829817734832,"NS",FALSE,"NS_Both",TRUE,FALSE,0.180034781895142
"OID21091",-0.349756443883984,0.00877081621189689,"NS",FALSE,-0.168690554599945,0.311124485283565,"NS",FALSE,"NS_Both",TRUE,FALSE,0.181065889284039
"OID21092",0.0400777763766294,0.627033557699921,"NS",FALSE,-0.0185968562253551,0.861263716517406,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0586746326019846
"OID21093",0.428751193778897,1.31638792815355e-06,"NS",FALSE,0.449322446287632,3.97149148518628e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0205712525087353
"OID21094",-0.828694716267335,5.440727540531e-08,"Down",TRUE,-0.482235498331484,0.00050172138109163,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.346459217935851
"OID21095",-0.24969799915931,4.55771990696377e-06,"NS",FALSE,-0.194007242910657,0.00154045034405659,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0556907562486524
"OID21096",-0.21925891130727,0.0281544072369423,"NS",FALSE,-0.240702711802258,0.0302432092979231,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0214438004949877
"OID21097",-0.313829865489699,0.105104977873712,"NS",FALSE,0.1176616366653,0.60052509933651,"NS",FALSE,"NS_Both",TRUE,FALSE,0.431491502154999
"OID21098",-0.360353085329968,3.09365671097398e-06,"NS",FALSE,-0.246719487281019,0.00310036174561997,"NS",FALSE,"NS_Both",TRUE,FALSE,0.113633598048949
"OID21099",-0.0184911727616655,0.915118268096342,"NS",FALSE,0.0095279830506866,0.968806989290051,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0280191558123521
"OID21101",-0.806111084489278,1.18929784119909e-06,"Down",TRUE,-0.434020064505203,0.00597939862291102,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.372091019984075
"OID21102",-0.270881525851196,0.00280840763557208,"NS",FALSE,-0.150596007172652,0.159641515263962,"NS",FALSE,"NS_Both",TRUE,FALSE,0.120285518678544
"OID21103",-0.291529869693148,0.0161177128294628,"NS",FALSE,-0.219325881252324,0.130207722219309,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0722039884408246
"OID21104",-0.478953253467841,9.28921070435647e-05,"NS",FALSE,-0.306048983591399,0.0274032183836494,"NS",FALSE,"NS_Both",TRUE,FALSE,0.172904269876442
"OID21105",-0.085826603614964,0.331087462136631,"NS",FALSE,-0.0252062387979686,0.845384223339203,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0606203648169954
"OID21106",0.242661282051281,1.0131816557141e-05,"NS",FALSE,0.238869286509562,0.000156921343871603,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00379199554171877
"OID21107",-0.581672189995793,6.5792198451499e-18,"Down",TRUE,-0.549405944829316,8.29897070631054e-14,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0322662451664771
